SK_ID_CURR,TARGET
101318,0.023163947849595
101327,0.2731196944803558
101329,0.028522477433596975
101332,0.04123284459961716
101337,0.05983846969147426
101343,0.032313527251250876
101345,0.016859369962375925
101346,0.023288365616966265
101353,0.018951576030987415
101354,0.09802054423609395
101355,0.2139881869471022
101356,0.02665150545446842
101362,0.050987901262120654
101363,0.28998658651606407
101365,0.031483691665048684
101366,0.14752970668431684
101367,0.12245364234372808
101368,0.017446656825617267
101374,0.1459376955860748
101380,0.021269660547903784
101383,0.03424231960310644
101398,0.031438763055166054
101399,0.31211607636009425
101401,0.2385864928373195
101412,0.08092555061925656
101426,0.04738448323614895
101427,0.3644710309750919
101428,0.22644823070699185
101429,0.20816885696600199
101434,0.06673604853674048
101440,0.06289665941363723
101448,0.06485228137271053
101449,0.04946622055226085
101465,0.05644241122150682
101467,0.02854888055275057
101472,0.07789261596300684
101478,0.09048288523546544
101497,0.05015371728523625
101504,0.1106991632668456
101547,0.02515532535183381
101548,0.07561095746420973
101555,0.07567911637299463
101570,0.028384702352405144
101572,0.08056298334474842
101578,0.03794957478317441
101580,0.1438565768451502
101588,0.1680702047001517
101602,0.031205773096813393
101610,0.12415974534176996
101614,0.05808628521988526
101616,0.03050563563089092
101643,0.09455610554039906
101644,0.03323550680392055
101649,0.06101267872259854
101650,0.09093213410492623
101665,0.01848017995055597
101667,0.08050458948613586
101669,0.0366347112059852
101674,0.08192983858068047
101675,0.03026845257581652
101678,0.08896660306874721
101682,0.047555402448922396
101686,0.051291581608347556
101697,0.26659630943477314
101700,0.34866724378737224
101711,0.03475075014399891
101714,0.03786708788223941
101715,0.28984702956241826
101728,0.036642250632894564
101732,0.047504896049062516
101757,0.10681125279179145
101758,0.044598281392885915
101759,0.0838514256044556
101762,0.013590329444728887
101764,0.048571334126708554
101780,0.34141224687471283
101784,0.014057166705184936
101789,0.02047955586652195
101816,0.07316120122034665
101819,0.029136590888423217
101827,0.018766115710656228
101863,0.08345705882048413
101867,0.04495326498705802
101870,0.025336162281498972
101873,0.22410485796886592
101878,0.15147036270068348
101879,0.028110410055011827
101880,0.029696115799846837
101887,0.034869115080301986
101897,0.02857336920421018
101901,0.14265318675488065
101903,0.24356655444235478
101920,0.01658588233571633
101921,0.045593726192288776
101922,0.043982831715385313
101961,0.10940962959560416
101962,0.024021695866913197
101971,0.04898363154372145
101976,0.3395779166941244
102002,0.07815318298156486
102005,0.041054209107849474
102007,0.2911403826248614
102017,0.02461483899968991
102019,0.2725426113561981
102029,0.01944781237191036
102051,0.12983084275959977
102052,0.011733002819442402
102054,0.022380548525521154
102062,0.09246926311079354
102067,0.14379848355789152
102068,0.06992272494031389
102070,0.046950845053651206
102090,0.0786665380082509
102092,0.050826236355347026
102099,0.12936762436432314
102100,0.0311242483528109
102112,0.07869815319191904
102113,0.03630318197864004
102122,0.14155330489672804
102123,0.04167976314361301
102125,0.05616605345060225
102126,0.15927917812464326
102146,0.06569900525791104
102147,0.11099860868727732
102151,0.03449468488746151
102158,0.1496450705392615
102159,0.029840548664494808
102162,0.06815616883905552
102165,0.0463562687479307
102166,0.02808222954011008
102174,0.028991351870802116
102193,0.13945478889334423
102198,0.044618641411185274
102205,0.08218749647637037
102206,0.022851684677784395
102218,0.033932900206149856
102221,0.029198213041273933
102230,0.07802501463420454
102238,0.07386117613717785
102248,0.03831829752809194
102252,0.20497613150678365
102259,0.0548972974127848
102262,0.12318274442260235
102273,0.06971613226086956
102286,0.09458788606730265
102293,0.023476868937508805
102294,0.049588653148364525
102296,0.04541817588514968
102298,0.05232538522590695
102303,0.030726510869507586
102309,0.06137741911900229
102315,0.03904494300667452
102340,0.03338742558453986
102342,0.06384451727545581
102344,0.05325149909188682
102346,0.08118612364639306
102347,0.01832646764876002
102374,0.05160870051162981
102380,0.029694953857244178
102387,0.03442818933582811
102393,0.052110209533161776
102403,0.022895701054633382
102413,0.037992146444595726
102414,0.017388689046655078
102415,0.03512396722205442
102416,0.09944896179235187
102439,0.056396589713681756
102441,0.046040993065538
102443,0.015319877733495621
102444,0.08078910980271099
102445,0.22238427256371662
102448,0.05865538256087253
102449,0.04848554765555089
102450,0.2831931916248559
102456,0.029134080510153745
102458,0.06976371647461274
102459,0.039110153638067024
102465,0.016491981367068413
102470,0.15112044350802753
102471,0.0849840927530856
102475,0.04740364818159524
102476,0.13155733602023004
102506,0.059555416389685034
102509,0.02807762086055633
102519,0.03313236398475072
102522,0.04422369096381994
102545,0.03823120149118967
102549,0.045762026342287876
102562,0.015262311786787167
102563,0.027330933363697185
102568,0.12470437085530651
102582,0.08123700500733111
102592,0.020637670622946903
102597,0.13151233352714628
102605,0.0342872436295144
102614,0.03345983237636181
102617,0.10906567351936951
102634,0.10008563800374977
102652,0.028253888708395354
102655,0.010910564899169124
102671,0.08142594541256509
102694,0.25541661440734625
102701,0.043593509343017166
102703,0.0202805737578963
102704,0.01973149285172303
102713,0.025015468414108843
102720,0.19746725935893497
102731,0.0336603182419249
102733,0.03427925228875607
102749,0.02786813262422459
102755,0.06710800552862052
102763,0.02715231005209825
102770,0.041099119619572494
102772,0.057003028240180845
102799,0.24140231870823717
102838,0.03431707482214194
102854,0.0310709976732722
102862,0.1031726477699536
102863,0.028702383257939012
102867,0.0226480720450381
102868,0.016289326258059473
102878,0.08229153159620661
102887,0.055883061598419596
102898,0.23821517513846158
102904,0.130121352237099
102912,0.056841485324661836
102919,0.026775026203187145
102927,0.07306533048053225
102932,0.04813076587041684
102933,0.11050473093110381
102935,0.025456860846872396
102958,0.08512584007803582
102969,0.17345599134578954
102971,0.029527988906646235
102975,0.056398308927866625
102979,0.0746125810382303
102982,0.019229158754913715
102987,0.1339642991189891
102989,0.05419216910840234
102995,0.057582444694598875
102996,0.030371788609343246
103000,0.06551683483140382
103001,0.08381228321635119
103004,0.06200729953317259
103010,0.025285896934246807
103025,0.20087085312656544
103029,0.054114291298866524
103046,0.08777042367060531
103056,0.06370761141608106
103062,0.07327674202796691
103078,0.022128388074110154
103083,0.019350398556675658
103092,0.034670724935210694
103096,0.07607488798114403
103097,0.1539932222830296
103102,0.19045663339712987
103112,0.049437930731739584
103132,0.04554843375635379
103144,0.09754331675277352
103145,0.09338721649508108
103146,0.024956459586152956
103147,0.07346271276895307
103158,0.023183496642929773
103171,0.08924474222852274
103173,0.031689026612702474
103184,0.04071368971427025
103195,0.1787778902294447
103196,0.055766990452272944
103206,0.026442291210218682
103230,0.16212906764166093
103231,0.1442718750585177
103232,0.0335318955674606
103239,0.07494833872133665
103240,0.16545735169851114
103243,0.034942037684063725
103252,0.10837816406348996
103258,0.03971311232115209
103259,0.16312073337842475
103279,0.021106102904455654
103280,0.01161080433781562
103286,0.02091074506031436
103287,0.3947995749249936
103290,0.033463900601471815
103298,0.040371607566143164
103315,0.01803107654883684
103319,0.06617474682043226
103334,0.12749447631058677
103336,0.09272194919520887
103345,0.03515660461002305
103368,0.03086022499128699
103371,0.223230023406529
103377,0.033397339398776184
103398,0.022198136423461582
103404,0.054648754150188536
103408,0.1687997348184506
103410,0.07073987926136904
103418,0.03148894716618632
103420,0.21131630092749654
103432,0.09047574489170342
103433,0.021221190732042233
103436,0.021375182984262824
103440,0.036096658962589706
103453,0.0647326625429241
103459,0.04154101630913586
103460,0.037755820983887974
103461,0.024450822971997053
103462,0.04820597988939601
103473,0.06489538527541261
103474,0.02650728435251321
103475,0.20235189425434483
103478,0.14769590953991224
103480,0.1250827217692045
103484,0.028735906400010995
103494,0.11432169048133366
103513,0.061654466161427356
103515,0.07882518963671695
103516,0.2153432038692079
103525,0.14930011139078872
103541,0.22751070955652483
103544,0.025376376174133682
103562,0.27381307867416455
103570,0.36986851887083916
103572,0.2065250690815066
103574,0.028993002931839727
103575,0.0483595295363512
103591,0.06283036674286789
103594,0.04406601611386087
103609,0.044169424468234283
103613,0.050526986876295706
103614,0.039251081872263865
103615,0.04533400732844962
103624,0.0587832138998872
103625,0.1637772270106603
103628,0.30942133691988294
103629,0.03359075760568869
103647,0.05730530898447733
103648,0.05390114936253345
103651,0.04672884115123222
103658,0.017444979648480175
103668,0.06374088330137845
103669,0.03155691126268775
103676,0.04615776410849077
103682,0.08882070535294447
103683,0.03253878525013467
103689,0.024916709318147743
103725,0.054928124415576166
103733,0.06904330420777195
103744,0.018022586338296377
103762,0.07955810039177735
103771,0.42381711869900174
103773,0.01256078996059694
103783,0.057558618219537054
103784,0.05063579766846747
103808,0.01961774287838001
103812,0.08704877117329872
103813,0.21865604630267427
103814,0.06892732547682051
103818,0.2353699134305385
103824,0.02369929167897941
103828,0.02253549416485881
103830,0.25203719624606596
103840,0.021472106473230453
103842,0.09919653927074723
103847,0.14929692762209013
103848,0.0369598718119224
103851,0.024214008930429368
103854,0.13278976927667993
103857,0.1308861610341175
103861,0.019204297655625473
103862,0.06204502904297642
103865,0.04118997595883798
103870,0.014110295943136855
103876,0.04092294547752672
103891,0.46470674966174874
103908,0.06319066790216145
103914,0.10263511653128876
103918,0.06901940883321288
103940,0.03148633954268906
103963,0.09011907439304476
103966,0.0851330580696808
103971,0.19271988471668489
103980,0.14216037447574525
103984,0.08779122232512494
103985,0.057595666197324126
103998,0.35579308753833394
104019,0.025756675839486116
104026,0.040220862696416344
104035,0.1107517555312329
104044,0.06317460066126918
104045,0.03546970121143754
104047,0.2212360171147237
104051,0.028926836079773446
104058,0.07498725760608922
104063,0.020156336869864483
104066,0.16923085151468378
104087,0.019655105787743397
104089,0.03771190833964753
104095,0.032846535110482265
104098,0.10620278712160558
104104,0.029999052446259455
104110,0.24089050296994433
104120,0.07410875611117977
104122,0.02433104852690625
104131,0.03731291396667372
104132,0.06805197179033262
104135,0.05123090814205209
104136,0.02914157210221499
104149,0.07850069851002191
104150,0.059140578138944036
104156,0.32375313440210196
104165,0.09992551330600971
104175,0.02531694387283776
104179,0.0792534362736485
104184,0.11580088029665632
104206,0.02610798388959178
104216,0.2504537048868789
104230,0.1583089587862808
104257,0.032245859407541815
104272,0.04095589826947964
104273,0.08410989678212337
104278,0.04246591911440166
104294,0.10959148481767414
104295,0.035130256341853766
104297,0.04031711575727441
104298,0.0655056900648928
104308,0.046441869502012956
104318,0.03003324102542612
104319,0.0830523001640556
104320,0.18683668078553414
104327,0.11642588112415343
104334,0.051393126491080826
104344,0.06479210653675936
104350,0.03750936957432876
104351,0.15970888534101735
104354,0.030355983293477586
104369,0.12750917003476803
104376,0.16204725500027595
104381,0.03376911728050805
104384,0.07400092868042073
104391,0.025152721581522302
104394,0.04328340581313299
104398,0.26796252237242985
104402,0.020798671562284897
104408,0.06431895777246566
104409,0.0246819670525602
104410,0.2784761279968759
104412,0.06749338061328133
104417,0.12666644737140828
104424,0.07893195408565924
104426,0.05608484027986937
104435,0.059615873011058654
104445,0.03761194398592176
104458,0.01898430023588518
104460,0.06097006462232649
104466,0.03607404191789881
104472,0.1122517154542202
104473,0.08800066975046655
104479,0.021789036131957516
104480,0.0228289356209971
104482,0.08977324788384466
104499,0.018858258361272244
104501,0.014812605484862455
104502,0.02798261345750784
104506,0.11354914109464638
104510,0.018488017258009293
104512,0.06912234764205898
104520,0.20441642453140982
104528,0.05782704428056165
104529,0.019492492953742464
104541,0.04794189365405967
104578,0.03294289962701964
104584,0.07608869955265261
104588,0.08257497869547988
104602,0.142319240616073
104610,0.016579562166474663
104611,0.2417092220786398
104618,0.07816943615530102
104620,0.06745512110793406
104622,0.03377323564210451
104624,0.06412098953072672
104625,0.13011116592993086
104634,0.11124777196392702
104639,0.036011343107279374
104646,0.04867504252712613
104647,0.04839126234818304
104652,0.03211694862227757
104670,0.11503931004443348
104677,0.022468654008592097
104685,0.10491113451368911
104691,0.044113134560180484
104696,0.07814435735551409
104699,0.01676582556602276
104712,0.09412334856298701
104714,0.03535624381487686
104717,0.06328759819267957
104718,0.02870100421013056
104740,0.06346533571061924
104741,0.04138464687288973
104743,0.010656284663918679
104744,0.03430605971018826
104747,0.08229114257044441
104767,0.060405166237796966
104772,0.28997882514608164
104776,0.3013266002807065
104779,0.02283794172555722
104814,0.022983537911206726
104815,0.03609845625893956
104830,0.09506548657326049
104831,0.11156589055558118
104833,0.08566193595047933
104839,0.019936594467955718
104840,0.029519935633787985
104860,0.08424920094065422
104861,0.031187705719304598
104866,0.06497251183512304
104870,0.023751078406815288
104877,0.0760374077368742
104878,0.019994331433572942
104879,0.031177890836840094
104880,0.05873559707024455
104899,0.05837226656683321
104906,0.03743039067760675
104907,0.09554187865337675
104913,0.12650348084471671
104916,0.07486778298925979
104921,0.04204996591279146
104930,0.04502101579123965
104931,0.2587517227702811
104936,0.0350889114233231
104937,0.034876423237556735
104942,0.034257964818201744
104943,0.05335751218159202
104969,0.06962250294370922
104972,0.3019355120993544
104988,0.08266965248113291
105013,0.02936059767207387
105015,0.022755576500915243
105019,0.0450627289419914
105027,0.02883064023951702
105030,0.09120768614974874
105035,0.3103792048274308
105041,0.020700250693799133
105051,0.12990589978002345
105056,0.04419605002353295
105067,0.45760217490831856
105071,0.04971222735923995
105072,0.026304000640243866
105074,0.09755188005915386
105091,0.06635227671968288
105101,0.069137420610845
105103,0.030790091897391535
105134,0.06623050341932028
105139,0.03722471761093664
105142,0.11528460066128007
105146,0.05127318315079743
105163,0.047294621229317484
105168,0.047749337917581354
105172,0.01924553556649766
105176,0.37150443810399225
105195,0.04224277804539938
105196,0.1851704261781525
105197,0.017995683100817127
105203,0.029973703986653763
105223,0.08463389226486245
105227,0.11068678021456815
105228,0.023465092900245756
105230,0.1959862028530369
105231,0.1272056703050117
105239,0.028496568573398506
105242,0.08010674053217494
105244,0.053916684505337716
105245,0.0743503307762547
105248,0.03813377067900014
105249,0.05245040152064711
105266,0.1560493242727692
105271,0.23184373495766922
105276,0.06128739673875091
105282,0.04259446802331114
105292,0.10130622935803871
105297,0.014152057304162548
105332,0.08386642797313494
105333,0.023784871239618047
105343,0.03131927380704784
105344,0.033954894196138244
105345,0.1195774773428709
105357,0.048227084117144464
105359,0.047621398649551464
105366,0.05816274760941989
105367,0.06666438518341641
105370,0.011957104512165447
105377,0.0465748617479556
105390,0.06783962783195219
105399,0.019919274570347936
105403,0.05807367025459535
105404,0.051083501705565276
105414,0.027206967172079263
105417,0.07374015592796944
105425,0.19154932458457308
105452,0.08750018411226064
105454,0.10262253489099284
105456,0.03854365058268844
105470,0.04267082100412185
105471,0.028534415921613432
105483,0.06634943772475967
105493,0.10805993887185028
105508,0.1070209275344567
105514,0.04552417869245836
105515,0.02074412393370207
105528,0.2839663714261321
105529,0.022956773837149787
105531,0.06030308496138353
105532,0.06331744724636977
105558,0.01682666401988725
105574,0.022760706267170375
105578,0.014813396854616289
105584,0.25376414414919113
105595,0.09170178645429572
105617,0.14408399929720933
105618,0.04811054752672715
105621,0.04231190873440253
105625,0.054840270302601295
105629,0.06222105757280351
105630,0.017187803398255333
105634,0.031947127641787455
105635,0.02559793698575093
105641,0.06852649979976717
105647,0.09895970779298349
105648,0.05075365190029562
105655,0.05106275799972175
105657,0.03280829524054885
105672,0.1063593396603327
105678,0.210204465762791
105682,0.09558988818402943
105691,0.05798378547286378
105692,0.026863428371948116
105706,0.05613746051657147
105712,0.04954824476340406
105720,0.06728408182548372
105734,0.016645163811671995
105735,0.03941850605010005
105736,0.18258219465218115
105737,0.01578741670056623
105738,0.13131290487723302
105740,0.14035387508629793
105744,0.0486496405170439
105747,0.07040582771435416
105749,0.13610802195064078
105754,0.04608016917372872
105758,0.04808309370581215
105760,0.09784992513068679
105767,0.13535067776162577
105784,0.18481519247843997
105791,0.0286646670445346
105802,0.131441012572802
105807,0.16439826877931915
105809,0.03249214100468527
105816,0.05187660298156579
105817,0.03454960092934376
105824,0.10715908124399515
105832,0.06136620341026792
105856,0.027250014489266994
105865,0.02235230455710561
105899,0.16672920305767647
105906,0.02797319675423314
105916,0.055150763225421
105923,0.06072302904065994
105937,0.07870848023531068
105965,0.02182381794367226
105966,0.05180838845952197
105968,0.11912056741910992
105973,0.030915436756647163
105976,0.14104079126494803
105978,0.09242494980896984
105979,0.042981823558088536
105991,0.07272427210320363
105998,0.15738489258191002
105999,0.03965017812470188
106000,0.24059603515865496
106001,0.040768188614491066
106010,0.0824563063177968
106011,0.02312440579816467
106013,0.19605695563589262
106015,0.03388525163711757
106026,0.023392837220910775
106032,0.034494695640818085
106035,0.31008353290009527
106040,0.07357759963189729
106041,0.20463850916364493
106044,0.01928218050271982
106053,0.1078527561900739
106054,0.014508663716924252
106065,0.20788759939782106
106081,0.05280410547171929
106083,0.05126866239751378
106087,0.03338765059517003
106090,0.15448033470835726
106101,0.03298440221023052
106102,0.035499875040771636
106109,0.05564399353876854
106116,0.0723141765238833
106150,0.012523181583110634
106155,0.12341420680063099
106166,0.02288260119986279
106176,0.14688935931388686
106189,0.037302247000955524
106199,0.1294495335389509
106205,0.08964823059498647
106206,0.0644272856785569
106211,0.030738161608695712
106214,0.03755991838037132
106216,0.04139569964971692
106217,0.04869248705314323
106225,0.03576927750154135
106249,0.03791907609292772
106256,0.115410362730651
106258,0.03941843130524266
106261,0.03934877867057167
106262,0.13543801836538016
106264,0.02019472881805675
106271,0.04424096496349117
106276,0.03762070076626313
106277,0.09568889690995822
106286,0.10675067457242612
106293,0.025766175977301443
106295,0.08377090296226049
106296,0.0418376735090292
106297,0.15726059155231423
106298,0.03617753209019317
106311,0.026675585758628193
106314,0.07514701044497565
106320,0.03830771950561023
106334,0.05329750901161441
106346,0.13662581263549797
106347,0.03031645601740392
106349,0.04748358502951487
106354,0.05442714259394239
106360,0.026597101892620555
106373,0.20991291973008724
106377,0.08203934722986474
106386,0.1771233189074142
106387,0.04209701220727084
106391,0.01892079649407218
106401,0.300339758542009
106411,0.10835162117028506
106413,0.31515608217363256
106426,0.06558945349263186
106427,0.0901605671688374
106428,0.12706946150462456
106434,0.0651374274270572
106438,0.04474310288480941
106440,0.043422573102626746
106441,0.025545818592480934
106452,0.0619158455781199
106453,0.07892574925457707
106454,0.05129236020240959
106457,0.10610864981949467
106484,0.035193519992861806
106488,0.10521075576068534
106491,0.19886610319610296
106514,0.09614181818980069
106527,0.05008997082118804
106528,0.06775147244180071
106529,0.011818349538757386
106534,0.15368730617210175
106550,0.12781358232299075
106577,0.054349086860046095
106585,0.06815669847908541
106590,0.02001328630493265
106607,0.06269915158072067
106610,0.06362523035604116
106611,0.06313700659550585
106612,0.04057882946704934
106624,0.048086237491722486
106631,0.014850820248123515
106647,0.29508501583866775
106660,0.16189216001390905
106674,0.04118539341911816
106687,0.031390451041678626
106712,0.04721569778056503
106713,0.04745765852704652
106717,0.04268922545266931
106720,0.05543795388392419
106721,0.07228998085964551
106724,0.0618109420764439
106735,0.0866706646642511
106739,0.07137127930173773
106740,0.055077094265022955
106754,0.04693815426209948
106760,0.2963849607663327
106761,0.06412804340210088
106784,0.19570442048707917
106787,0.06809322707113781
106797,0.018683656771565298
106798,0.07557447479026307
106802,0.21108017453128905
106803,0.055753374553403984
106804,0.3336831861383284
106805,0.015204643650347356
106810,0.1348667386091786
106812,0.18476312557295477
106813,0.08120714256010514
106817,0.05399898161069705
106822,0.03450027600335145
106823,0.02344847066678461
106827,0.02739820665443179
106841,0.08905876367558091
106851,0.12938540489128528
106852,0.05882421503396142
106853,0.1778195105269139
106854,0.4563382044689077
106861,0.06926492319483037
106873,0.07206538291244552
106877,0.04983793596319806
106878,0.02431772165258654
106881,0.05483734074879135
106900,0.023701061754890018
106906,0.026420495271252592
106907,0.13239229290049703
106914,0.1383162732274344
106916,0.0611889741341068
106924,0.02257613486699643
106931,0.0331430425512745
106936,0.07421975607663055
106937,0.12258931679941332
106938,0.02880571348273885
106939,0.06662301584011737
106943,0.08739244751886807
106944,0.19329292308324675
106967,0.06222689093500995
106980,0.0670446157419929
106986,0.09014480391557826
106987,0.03339429805508045
106990,0.019457979229556555
107013,0.014814477961072388
107023,0.051478953979763584
107033,0.048304033241574285
107037,0.08813771844682056
107048,0.027260399437250032
107071,0.02920869312738009
107081,0.013675836555479659
107113,0.09016614051564752
107130,0.0614387504071971
107131,0.022245204788952016
107145,0.12732528964306666
107156,0.12389568563165855
107219,0.07021262361600587
107222,0.08812310047470036
107223,0.31290132735972154
107232,0.14412942485879288
107245,0.08547439125619515
107246,0.04419785631105116
107247,0.09056084920161911
107256,0.012417723357421317
107259,0.017240275691472316
107260,0.01831808033543595
107279,0.11251160487303627
107280,0.061288094824713486
107281,0.02986001619088354
107285,0.029651265922794216
107329,0.028922018918302768
107337,0.08986342439573629
107349,0.06140887364576523
107350,0.02824362492122102
107351,0.026798746936508053
107359,0.13046911407631553
107391,0.1830453664486213
107394,0.03157646855490834
107395,0.023481952048708083
107406,0.054340209643189884
107416,0.08361357892987012
107417,0.045836119470158955
107418,0.06670951091039432
107419,0.056586469582501964
107444,0.01692079529503989
107445,0.04653973336586906
107446,0.09912051561205627
107460,0.12371214991004567
107470,0.05103606011872679
107475,0.08079230047755555
107520,0.02326924876585553
107526,0.06444775282923657
107527,0.01898347471135721
107530,0.013012509035412654
107532,0.11081737224387486
107534,0.08705316544059767
107535,0.083867036918754
107554,0.24494659461034468
107556,0.029405824289207284
107559,0.12354649027848555
107561,0.019429036345133474
107564,0.08955512426539222
107566,0.020343143981338286
107571,0.06219928528614125
107590,0.16265615982196696
107602,0.08600130933016976
107625,0.061890279066537664
107626,0.3852961292833659
107635,0.01677360411650017
107636,0.06760353223828476
107645,0.04828580338258077
107652,0.24130212806712334
107655,0.04666799758484944
107668,0.06638444545309007
107670,0.06286292045675775
107677,0.012352802004006182
107680,0.25318430298047956
107683,0.20517698348357108
107684,0.02024084432160788
107691,0.0633365257917739
107692,0.049939078326738204
107703,0.03858110588572863
107709,0.02030422944131981
107710,0.0914042618789362
107721,0.20116449484220564
107725,0.12718204597844307
107727,0.042497444219919335
107739,0.02463618407812072
107740,0.06078545459347695
107741,0.07747870308515671
107747,0.028922190224325215
107765,0.3845039771980276
107768,0.016553692395319078
107775,0.09401323411111086
107782,0.3231083002400753
107790,0.03773688509801062
107801,0.04574314436550069
107807,0.025627124995281962
107811,0.039230891177329905
107817,0.09090101259006717
107826,0.03757211555808258
107838,0.1222419685187309
107839,0.06297737127404547
107843,0.08927984132685811
107847,0.1368249636526039
107849,0.18169195201637386
107850,0.10533110800269818
107867,0.088238971194418
107871,0.06903642693988303
107908,0.03344632435400267
107913,0.07564831612592851
107927,0.025795563145520763
107931,0.06756170729233645
107955,0.022691094038529477
107962,0.16145310766448906
107977,0.06008127495229955
107978,0.07069475214130995
107993,0.04125301844647467
108010,0.07954884464176602
108016,0.043920850641782125
108018,0.3159301872121297
108027,0.19070282064434735
108045,0.14098553596243604
108069,0.2374826324467237
108082,0.028369480708940388
108089,0.06252852262265768
108092,0.02048611928817564
108106,0.024022250950892114
108112,0.1112958313481354
108120,0.1216100801025117
108122,0.19725423248399174
108135,0.03364472599682706
108170,0.021114098571079737
108171,0.07105238068044276
108177,0.016117200865677996
108180,0.058618489468487744
108183,0.02702088294885435
108184,0.025937590593797764
108185,0.05659206627370919
108192,0.08275581906236415
108195,0.12055941698797092
108196,0.09873547796728495
108218,0.023384296974945373
108219,0.1236590947846342
108243,0.09349614907138558
108249,0.02648005962768366
108251,0.03181869305796105
